Timestamp	Electric	Water	Chilled Water	Gas
2021-08-06 16:00:00	1,535.76	281.00		979.39
2021-08-06 17:00:00	1,513.92	262.00		1,020.20
2021-08-06 18:00:00	1,525.52	251.00		979.39
2021-08-06 19:00:00	1,483.89	464.00		1,074.61
2021-08-06 20:00:00	1,464.09	309.00		1,061.01
2021-08-06 21:00:00	1,473.65	204.00		1,020.20
2021-08-06 22:00:00	1,403.34	175.00		1,006.60
2021-08-06 23:00:00	1,360.34	164.00		1,142.63
2021-08-07 00:00:00	1,326.21	402.00		1,142.63
2021-08-07 01:00:00	1,321.44	302.00		1,197.04
2021-08-07 02:00:00	1,312.56	164.00		1,210.64
2021-08-07 03:00:00	1,311.88	162.00		1,142.63
2021-08-07 04:00:00	1,326.90	161.00		1,129.02
2021-08-07 05:00:00	1,330.31	362.00		1,183.43
2021-08-07 06:00:00	1,332.36	342.00		1,169.83
2021-08-07 07:00:00	1,324.85	156.00		1,169.83
2021-08-07 08:00:00	1,343.96	156.00		1,210.64
2021-08-07 09:00:00	1,334.41	288.00		1,169.83
2021-08-07 10:00:00	1,363.76	519.00		1,101.82
2021-08-07 11:00:00	1,358.98	366.00		965.79
2021-08-07 12:00:00	1,323.48	186.00		1,047.41
2021-08-07 13:00:00	1,321.44	173.00		938.59
2021-08-07 14:00:00	1,305.06	167.00		1,006.60
2021-08-07 15:00:00	1,345.33	408.00		979.39
2021-08-07 16:00:00	1,334.41	392.00		993.00
2021-08-07 17:00:00	1,364.44	217.00		979.39
2021-08-07 18:00:00	1,387.64	198.00		993.00
2021-08-07 19:00:00	1,378.77	193.00		1,088.21
2021-08-07 20:00:00	1,330.99	504.00		1,129.02
2021-08-07 21:00:00	1,304.37	127.00		1,156.23
2021-08-07 22:00:00	1,260.69	134.00		1,183.43
2021-08-07 23:00:00	1,315.29	127.00		1,115.42
2021-08-08 00:00:00	1,376.04	136.00		1,183.43
2021-08-08 01:00:00	1,273.66	495.00		1,169.83
2021-08-08 02:00:00	1,389.69	146.00		1,183.43
2021-08-08 03:00:00	1,347.37	123.00		1,237.84
2021-08-08 04:00:00	1,338.50	128.00		1,197.04
2021-08-08 05:00:00	1,350.10	122.00		1,224.24
2021-08-08 06:00:00	1,303.01	433.00		1,169.83
2021-08-08 07:00:00	1,403.34	205.00		1,210.64
2021-08-08 08:00:00	1,323.48	127.00		1,183.43
2021-08-08 09:00:00	1,333.72	124.00		1,237.84
2021-08-08 10:00:00	1,327.58	126.00		1,101.82
2021-08-08 11:00:00	1,327.58	390.00		1,101.82
2021-08-08 12:00:00	1,288.67	290.00		1,101.82
2021-08-08 13:00:00	1,308.47	135.00		1,061.01
2021-08-08 14:00:00	1,323.48	136.00		1,020.20
2021-08-08 15:00:00	1,296.86	186.00		1,061.01
2021-08-08 16:00:00	1,325.53	334.00		1,088.21
2021-08-08 17:00:00	1,365.80	355.00		1,101.82
2021-08-08 18:00:00	1,390.38	131.00		1,033.80
2021-08-08 19:00:00	1,326.21	126.00		1,061.01
2021-08-08 20:00:00	1,341.91	162.00		1,101.82
2021-08-08 21:00:00	1,357.61	268.00		1,156.23
2021-08-08 22:00:00	1,281.85	364.00		1,142.63
2021-08-08 23:00:00	1,299.59	127.00		1,061.01
2021-08-09 00:00:00	1,347.37	134.00		1,061.01
2021-08-09 01:00:00	1,354.88	135.00		1,156.23
2021-08-09 02:00:00	1,359.66	232.00		1,183.43
2021-08-09 03:00:00	1,349.42	411.00		1,210.64
2021-08-09 04:00:00	1,343.96	123.00		1,210.64
2021-08-09 05:00:00	1,359.66	122.00		1,156.23
2021-08-09 06:00:00	1,354.20	135.00		1,156.23
2021-08-09 07:00:00	1,348.06	261.00		993.00
2021-08-09 08:00:00	1,355.56	558.00		1,142.63
2021-08-09 09:00:00	1,400.61	310.00		1,169.83
2021-08-09 10:00:00	1,447.03	215.00		1,985.99
2021-08-09 11:00:00	1,467.50	337.00		965.79
2021-08-09 12:00:00	1,487.98	366.00		924.98
2021-08-09 13:00:00	1,498.22	563.00		1,237.84
2021-08-09 14:00:00	1,548.05	352.00		993.00
2021-08-09 15:00:00	1,564.43	281.00		897.78
2021-08-09 16:00:00	1,557.60	273.00		1,006.60
2021-08-09 17:00:00	1,514.60	523.00		979.39
2021-08-09 18:00:00	1,499.58	375.00		1,074.61
2021-08-09 19:00:00	1,463.41	240.00		993.00
2021-08-09 20:00:00	1,451.81	174.00		1,061.01
2021-08-09 21:00:00	1,461.36	150.00		1,047.41
2021-08-09 22:00:00	1,380.82	386.00		1,061.01
2021-08-09 23:00:00	1,396.52	322.00		1,156.23
2021-08-10 00:00:00	1,431.33	138.00		1,047.41
2021-08-10 01:00:00	1,443.61	159.00		1,169.83
2021-08-10 02:00:00	1,452.49	158.00		1,101.82
2021-08-10 03:00:00	1,472.96	328.00		1,169.83
2021-08-10 04:00:00	1,437.47	383.00		1,210.64
2021-08-10 05:00:00	1,462.73	156.00		1,605.12
2021-08-10 06:00:00	1,429.28	163.00		1,101.82
2021-08-10 07:00:00	1,438.84	169.00		965.79
2021-08-10 08:00:00	1,405.39	315.00		1,305.86
2021-08-10 09:00:00	1,491.39	485.00		1,047.41
2021-08-10 10:00:00	1,511.19	330.00		979.39
2021-08-10 11:00:00	1,537.81	275.00		965.79
2021-08-10 12:00:00	1,569.89	327.00		1,006.60
2021-08-10 13:00:00	1,556.92	763.00		993.00
2021-08-10 14:00:00	1,561.70	373.00		1,033.80
2021-08-10 15:00:00	1,527.57	277.00		1,061.01
2021-08-10 16:00:00	1,495.49	286.00		1,033.80
2021-08-10 17:00:00	1,503.00	365.00		1,020.20
2021-08-10 18:00:00	1,453.17	604.00		1,006.60
2021-08-10 19:00:00	1,435.42	232.00		1,033.80
2021-08-10 20:00:00	1,415.63	153.00		993.00
2021-08-10 21:00:00	1,395.84	277.00		1,115.42
2021-08-10 22:00:00	1,380.14	404.00		1,101.82
2021-08-10 23:00:00	1,374.68	508.00		1,020.20
2021-08-11 00:00:00	1,388.33	161.00		1,006.60
2021-08-11 01:00:00	1,417.68	148.00		1,115.42
2021-08-11 02:00:00	1,406.76	145.00		1,033.80
2021-08-11 03:00:00	1,419.73	145.00		1,224.24
2021-08-11 04:00:00	1,406.76	542.00		1,101.82
2021-08-11 05:00:00	1,419.04	150.00		1,088.21
2021-08-11 06:00:00	1,400.61	149.00		1,169.83
2021-08-11 07:00:00	1,404.71	150.00		1,101.82
2021-08-11 08:00:00	1,381.50	146.00		1,101.82
2021-08-11 09:00:00	1,429.28	589.00		1,101.82
2021-08-11 10:00:00	1,485.93	283.00		924.98
2021-08-11 11:00:00	1,475.01	289.00		952.19
2021-08-11 12:00:00	1,504.36	307.00		1,006.60
2021-08-11 13:00:00	1,535.08	466.00		1,006.60
2021-08-11 14:00:00	1,584.22	504.00		965.79
2021-08-11 15:00:00	1,568.52	263.00		993.00
2021-08-11 16:00:00	1,551.46	286.00		1,115.42
2021-08-11 17:00:00	1,505.73	283.00		1,115.42
2021-08-11 18:00:00	1,481.84	415.00		1,061.01
2021-08-11 19:00:00	1,461.36	388.00		993.00
2021-08-11 20:00:00	1,435.42	183.00		1,061.01
2021-08-11 21:00:00	1,457.27	179.00		1,156.23
2021-08-11 22:00:00	1,388.33	206.00		1,115.42
2021-08-11 23:00:00	1,437.47	324.00		1,047.41
2021-08-12 00:00:00	1,406.07	402.00		1,033.80
2021-08-12 01:00:00	1,433.38	164.00		1,183.43
2021-08-12 02:00:00	1,453.85	163.00		1,754.75
2021-08-12 03:00:00	1,464.77	169.00		1,115.42
2021-08-12 04:00:00	1,467.50	268.00		1,101.82
2021-08-12 05:00:00	1,453.17	423.00		1,101.82
2021-08-12 06:00:00	1,455.22	157.00		1,101.82
2021-08-12 07:00:00	1,444.98	164.00		1,101.82
2021-08-12 08:00:00	1,443.61	175.00		1,346.67
2021-08-12 09:00:00	1,456.58	252.00		1,169.83
2021-08-12 10:00:00	1,487.30	544.00		1,047.41
2021-08-12 11:00:00	1,519.38	312.00		993.00
2021-08-12 12:00:00	1,555.55	366.00		1,006.60
2021-08-12 13:00:00	1,541.90	581.00		952.19
2021-08-12 14:00:00	1,529.62	610.00		1,006.60
2021-08-12 15:00:00	1,513.92	461.00		952.19
2021-08-12 16:00:00	1,535.08	275.00		1,006.60
2021-08-12 17:00:00	1,532.35	208.00		1,061.01
2021-08-12 18:00:00	1,481.16	497.00		1,061.01
2021-08-12 19:00:00	1,436.79	301.00		1,061.01
2021-08-12 20:00:00	1,436.11	172.00		1,006.60
2021-08-12 21:00:00	1,456.58	167.00		1,033.80
2021-08-12 22:00:00	1,376.72	192.00		1,101.82
2021-08-12 23:00:00	1,419.73	404.00		1,033.80
2021-08-13 00:00:00	1,424.50	312.00		1,074.61
2021-08-13 01:00:00	1,400.61	154.00		1,115.42
2021-08-13 02:00:00	1,421.09	150.00		1,101.82
2021-08-13 03:00:00	1,435.42	150.00		1,278.65
2021-08-13 04:00:00	1,410.17	351.00		1,564.31
2021-08-13 05:00:00	1,436.79	347.00		1,156.23
2021-08-13 06:00:00	1,438.84	160.00		1,047.41
2021-08-13 07:00:00	1,442.25	151.00		1,101.82
2021-08-13 08:00:00	1,446.35	187.00		1,169.83
2021-08-13 09:00:00	1,503.68	323.00		1,387.47
2021-08-13 10:00:00	1,526.20	501.00		993.00
2021-08-13 11:00:00	1,537.13	263.00		938.59
2021-08-13 12:00:00	1,520.74	311.00		1,074.61
2021-08-13 13:00:00	1,530.30	379.00		1,061.01
2021-08-13 14:00:00	1,547.36	515.00		979.39
2021-08-13 15:00:00	1,519.38	605.00		1,006.60
2021-08-13 16:00:00	1,528.93	237.00		993.00
2021-08-13 17:00:00	1,522.79	285.00		1,061.01
2021-08-13 18:00:00	1,502.31	164.00		979.39
2021-08-13 19:00:00	1,477.06	312.00		1,061.01
2021-08-13 20:00:00	1,460.68	350.00		1,074.61
2021-08-13 21:00:00	1,442.93	145.00		1,101.82
2021-08-13 22:00:00	1,404.71	139.00		1,074.61
2021-08-13 23:00:00	1,430.65	127.00		1,088.21
2021-08-14 00:00:00	1,443.61	229.00		1,047.41
2021-08-14 01:00:00	1,447.71	416.00		1,061.01
2021-08-14 02:00:00	1,460.68	122.00		1,101.82
2021-08-14 03:00:00	1,462.73	143.00		1,088.21
2021-08-14 04:00:00	1,467.50	133.00		1,224.24
2021-08-14 05:00:00	1,494.81	222.00		1,618.72
2021-08-14 06:00:00	1,483.89	480.00		1,101.82
2021-08-14 07:00:00	1,446.35	152.00		1,101.82
2021-08-14 08:00:00	1,438.84	286.00		1,224.24
2021-08-14 09:00:00	1,429.96	278.00		1,020.20
2021-08-14 10:00:00	1,425.19	220.00		1,074.61
2021-08-14 11:00:00	1,410.17	483.00		1,115.42
2021-08-14 12:00:00	1,405.39	130.00		1,061.01
2021-08-14 13:00:00	1,401.98	129.00		1,006.60
2021-08-14 14:00:00	1,411.53	147.00		1,061.01
2021-08-14 15:00:00	1,478.43	148.00		1,074.61
2021-08-14 16:00:00	1,479.79	534.00		1,101.82
2021-08-14 17:00:00	1,474.33	135.00		1,061.01
2021-08-14 18:00:00	1,480.47	145.00		1,224.24
2021-08-14 19:00:00	1,468.19	136.00		1,197.04
2021-08-14 20:00:00	1,467.50	122.00		1,645.92
2021-08-14 21:00:00	1,470.23	464.00		1,210.64
2021-08-14 22:00:00	1,391.74	183.00		1,101.82
2021-08-14 23:00:00	1,416.31	126.00		1,169.83
2021-08-15 00:00:00	1,420.41	132.00		1,101.82
2021-08-15 01:00:00	1,450.44	127.00		1,224.24
2021-08-15 02:00:00	1,455.90	352.00		1,224.24
2021-08-15 03:00:00	1,441.57	289.00		1,156.23
2021-08-15 04:00:00	1,448.39	122.00		1,224.24
2021-08-15 05:00:00	1,446.35	120.00		1,509.90
2021-08-15 06:00:00	1,423.14	119.00		1,115.42
2021-08-15 07:00:00	1,428.60	282.00		1,088.21
2021-08-15 08:00:00	1,401.30	354.00		1,224.24
2021-08-15 09:00:00	1,376.72	120.00		1,224.24
2021-08-15 10:00:00	1,384.91	137.00		1,115.42
2021-08-15 11:00:00	1,369.22	120.00		1,047.41
2021-08-15 12:00:00	1,382.18	175.00		1,074.61
2021-08-15 13:00:00	1,370.58	462.00		1,074.61
2021-08-15 14:00:00	1,382.87	140.00		1,129.02
2021-08-15 15:00:00	1,396.52	161.00		1,115.42
2021-08-15 16:00:00	1,436.11	158.00		1,033.80
2021-08-15 17:00:00	1,466.82	165.00		1,183.43
2021-08-15 18:00:00	1,447.71	530.00		1,224.24
2021-08-15 19:00:00	1,436.79	150.00		1,210.64
2021-08-15 20:00:00	1,434.74	145.00		1,115.42
2021-08-15 21:00:00	1,430.65	148.00		1,727.54
2021-08-15 22:00:00	1,399.25	147.00		1,101.82
2021-08-15 23:00:00	1,410.85	530.00		1,210.64
2021-08-16 00:00:00	1,419.73	155.00		1,115.42
2021-08-16 01:00:00	1,434.74	148.00		1,115.42
2021-08-16 02:00:00	1,459.31	144.00		1,101.82
2021-08-16 03:00:00	1,460.68	147.00		1,224.24
2021-08-16 04:00:00	1,451.12	526.00		1,210.64
2021-08-16 05:00:00	1,444.98	163.00		1,169.83
2021-08-16 06:00:00	1,419.73	147.00		1,061.01
2021-08-16 07:00:00	1,434.06	276.00		1,047.41
2021-08-16 08:00:00	1,464.09	310.00		1,047.41
2021-08-16 09:00:00	1,495.49	550.00		1,224.24
2021-08-16 10:00:00	1,503.00	276.00		1,101.82
2021-08-16 11:00:00	1,524.16	300.00		693.74
2021-08-16 12:00:00	1,544.63	309.00		1,305.86
2021-08-16 13:00:00	1,572.62	334.00		1,033.80
2021-08-16 14:00:00	1,516.65	766.00		1,088.21
2021-08-16 15:00:00	1,494.12	264.00		1,047.41
2021-08-16 16:00:00	1,472.96	286.00		1,061.01
2021-08-16 17:00:00	1,477.06	276.00		979.39
2021-08-16 18:00:00	1,483.20	241.00		993.00
2021-08-16 19:00:00	1,464.77	577.00		979.39
2021-08-16 20:00:00	1,461.36	163.00		1,088.21
2021-08-16 21:00:00	1,449.08	170.00		1,061.01
2021-08-16 22:00:00	1,384.23	200.00		1,088.21
2021-08-16 23:00:00	1,445.66	203.00		1,061.01
2021-08-17 00:00:00	1,479.11	515.00		1,101.82
2021-08-17 01:00:00	1,464.77	162.00		1,142.63
2021-08-17 02:00:00	1,468.19	159.00		1,156.23
2021-08-17 03:00:00	1,465.46	165.00		1,142.63
2021-08-17 04:00:00	1,451.12	161.00		1,210.64
2021-08-17 05:00:00	1,430.65	544.00		1,129.02
2021-08-17 06:00:00	1,417.68	153.00		1,183.43
2021-08-17 07:00:00	1,426.55	168.00		1,129.02
2021-08-17 08:00:00	1,464.09	204.00		1,129.02
2021-08-17 09:00:00	1,493.44	230.00		1,183.43
2021-08-17 10:00:00	1,515.28	648.00		1,047.41
2021-08-17 11:00:00	1,508.46	355.00		993.00
2021-08-17 12:00:00	1,498.22	464.00		965.79
2021-08-17 13:00:00	1,540.54	323.00		965.79
2021-08-17 14:00:00	1,543.27	516.00		993.00
2021-08-17 15:00:00	1,507.09	540.00		993.00
2021-08-17 16:00:00	1,504.36	323.00		1,006.60
2021-08-17 17:00:00	1,469.55	240.00		952.19
2021-08-17 18:00:00	1,477.06	263.00		911.38
2021-08-17 19:00:00	1,462.73	585.00		993.00
2021-08-17 20:00:00	1,451.12	174.00		1,197.04
2021-08-17 21:00:00	1,460.68	283.00		1,142.63
2021-08-17 22:00:00	1,413.58	332.00		1,129.02
2021-08-17 23:00:00	1,462.73	208.00		1,115.42
2021-08-18 00:00:00	1,465.46	545.00		1,006.60
2021-08-18 01:00:00	1,448.39	162.00		1,115.42
2021-08-18 02:00:00	1,444.98	165.00		1,088.21
2021-08-18 03:00:00	1,459.31	158.00		1,088.21
2021-08-18 04:00:00	1,449.76	160.00		1,101.82
2021-08-18 05:00:00	1,437.47	537.00		1,101.82
2021-08-18 06:00:00	1,410.85	168.00		1,047.41
2021-08-18 07:00:00	1,423.14	169.00		1,074.61
2021-08-18 08:00:00	1,433.38	177.00		1,142.63
2021-08-18 09:00:00	1,455.90	234.00		1,101.82
2021-08-18 10:00:00	1,466.82	655.00		979.39
2021-08-18 11:00:00	1,508.46	407.00		924.98
2021-08-18 12:00:00	1,512.55	297.00		993.00
2021-08-18 13:00:00	1,471.60	303.00		1,020.20
2021-08-18 14:00:00	1,502.32	442.00		924.98
2021-08-18 15:00:00	1,550.09	417.00		924.98
2021-08-18 16:00:00	1,509.14	268.00		952.19
2021-08-18 17:00:00	1,479.11	262.00		979.39
2021-08-18 18:00:00	1,481.16	186.00		952.19
2021-08-18 19:00:00	1,451.81	336.00		993.00
2021-08-18 20:00:00	1,408.12	333.00		993.00
2021-08-18 21:00:00	1,369.22	160.00		1,047.41
2021-08-18 22:00:00	1,363.07	128.00		870.57
2021-08-18 23:00:00	1,377.41	122.00		843.37
2021-08-19 00:00:00	1,395.15	247.00		843.37
2021-08-19 01:00:00	1,389.69	374.00		816.16
2021-08-19 02:00:00	1,380.82	128.00		843.37
2021-08-19 03:00:00	1,387.64	118.00		843.37
2021-08-19 04:00:00	1,384.23	135.00		870.57
2021-08-19 05:00:00	1,406.76	214.00		952.19
2021-08-19 06:00:00	1,385.60	403.00		816.16
2021-08-19 07:00:00	1,374.68	132.00		816.16
2021-08-19 08:00:00	1,439.52	133.00		924.98
2021-08-19 09:00:00	1,503.68	150.00		911.38
2021-08-19 10:00:00	1,593.78	302.00		979.39
2021-08-19 11:00:00	1,576.03	649.00		979.39
2021-08-19 12:00:00	1,632.00	305.00		1,197.04
2021-08-19 13:00:00	1,603.33	399.00		1,224.24
2021-08-19 14:00:00	1,623.81	352.00		1,101.82
2021-08-19 15:00:00	1,582.17	692.00		1,183.43
2021-08-19 16:00:00	1,573.30	442.00		1,006.60
2021-08-19 17:00:00	1,510.51	352.00		993.00
2021-08-19 18:00:00	1,528.25	213.00		1,006.60
2021-08-19 19:00:00	1,505.73	422.00		1,006.60
2021-08-19 20:00:00	1,470.92	435.00		1,006.60
2021-08-19 21:00:00	1,475.70	160.00		1,115.42
2021-08-19 22:00:00	1,453.17	189.00		1,115.42
2021-08-19 23:00:00	1,483.89	148.00		1,088.21
2021-08-20 00:00:00	1,472.28	324.00		1,074.61
2021-08-20 01:00:00	1,447.03	400.00		1,115.42
2021-08-20 02:00:00	1,453.17	155.00		1,129.02
2021-08-20 03:00:00	1,432.69	153.00		1,142.63
2021-08-20 04:00:00	1,421.77	145.00		1,142.63
2021-08-20 05:00:00	1,399.93	248.00		1,115.42
2021-08-20 06:00:00	1,305.74	446.00		1,210.64
2021-08-20 07:00:00	1,484.57	163.00		1,061.01
2021-08-20 08:00:00	1,478.43	204.00		1,183.43
2021-08-20 09:00:00	1,470.92	211.00		1,224.24
2021-08-20 10:00:00	1,563.06	366.00		1,101.82
2021-08-20 11:00:00	1,546.00	459.00		1,251.45
2021-08-20 12:00:00	1,571.25	279.00		1,061.01
2021-08-20 13:00:00	1,580.13	265.00		1,033.80
2021-08-20 14:00:00	1,582.86	270.00		1,210.64
2021-08-20 15:00:00	1,514.60	567.00		1,292.25
2021-08-20 16:00:00	1,481.16	488.00		1,319.46
2021-08-20 17:00:00	1,439.52	281.00		1,156.23
2021-08-20 18:00:00	1,390.38	181.00		1,197.04
2021-08-20 19:00:00	1,363.07	176.00		1,197.04
2021-08-20 20:00:00	1,348.06	513.00		1,129.02
2021-08-20 21:00:00	1,343.96	132.00		1,210.64
2021-08-20 22:00:00	1,335.09	127.00		1,183.43
2021-08-20 23:00:00	1,386.96	127.00		1,265.05
2021-08-21 00:00:00	1,425.87	116.00		1,169.83
2021-08-21 01:00:00	1,437.47	453.00		1,169.83
2021-08-21 02:00:00	1,412.90	183.00		1,129.02
2021-08-21 03:00:00	1,412.22	115.00		1,224.24
2021-08-21 04:00:00	1,422.46	116.00		1,224.24
2021-08-21 05:00:00	1,421.77	115.00		1,210.64
2021-08-21 06:00:00	1,418.36	335.00		1,210.64
2021-08-21 07:00:00	1,423.14	275.00		1,224.24
2021-08-21 08:00:00	1,410.17	117.00		1,224.24
2021-08-21 09:00:00	1,389.69	155.00		1,115.42
2021-08-21 10:00:00	1,389.01	123.00		1,101.82
2021-08-21 11:00:00	1,382.18	597.00		1,006.60
2021-08-21 12:00:00	1,395.15	398.00		1,156.23
2021-08-21 13:00:00	1,396.52	118.00		1,061.01
2021-08-21 14:00:00	1,397.88	116.00		1,061.01
2021-08-21 15:00:00	1,332.36	128.00		1,020.20
2021-08-21 16:00:00	1,339.87	360.00		1,061.01
2021-08-21 17:00:00	1,313.93	271.00		1,156.23
2021-08-21 18:00:00	1,300.96	109.00		1,033.80
2021-08-21 19:00:00	1,317.34	128.00		1,169.83
2021-08-21 20:00:00	1,337.14	125.00		1,088.21
2021-08-21 21:00:00	1,395.84	336.00		1,129.02
2021-08-21 22:00:00	1,319.39	320.00		1,278.65
2021-08-21 23:00:00	1,416.99	122.00		1,224.24
2021-08-22 00:00:00	1,414.95	127.00		1,129.02
2021-08-22 01:00:00	1,421.77	109.00		1,210.64
2021-08-22 02:00:00	1,426.55	241.00		1,237.84
2021-08-22 03:00:00	1,414.95	368.00		1,197.04
2021-08-22 04:00:00	1,414.95	106.00		1,305.86
2021-08-22 05:00:00	1,415.63	108.00		1,224.24
2021-08-22 06:00:00	1,410.85	108.00		1,251.45
2021-08-22 07:00:00	1,438.15	146.00		1,251.45
2021-08-22 08:00:00	1,395.84	475.00		1,278.65
2021-08-22 09:00:00	1,397.88	108.00		1,251.45
2021-08-22 10:00:00	1,389.01	105.00		1,074.61
2021-08-22 11:00:00	1,389.01	135.00		1,088.21
2021-08-22 12:00:00	1,393.11	138.00		1,061.01
2021-08-22 13:00:00	1,408.12	537.00		1,047.41
2021-08-22 14:00:00	1,380.14	165.00		1,033.80
2021-08-22 15:00:00	1,334.41	134.00		1,074.61
2021-08-22 16:00:00	1,326.21	188.00		1,197.04
2021-08-22 17:00:00	1,318.02	173.00		1,129.02
2021-08-22 18:00:00	1,324.17	509.00		1,129.02
2021-08-22 19:00:00	1,327.58	158.00		1,156.23
2021-08-22 20:00:00	1,318.02	141.00		1,142.63
2021-08-22 21:00:00	1,298.23	134.00		1,197.04
2021-08-22 22:00:00	1,307.79	152.00		1,210.64
2021-08-22 23:00:00	1,378.09	447.00		1,183.43
2021-08-23 00:00:00	1,386.28	211.00		1,265.05
2021-08-23 01:00:00	1,380.14	133.00		1,101.82
2021-08-23 02:00:00	1,356.25	140.00		1,183.43
2021-08-23 03:00:00	1,361.03	131.00		1,237.84
2021-08-23 04:00:00	1,367.85	389.00		1,224.24
2021-08-23 05:00:00	1,351.47	257.00		1,251.45
2021-08-23 06:00:00	1,355.56	132.00		1,360.27
2021-08-23 07:00:00	1,400.61	138.00		1,033.80
2021-08-23 08:00:00	1,463.41	179.00		1,333.06
2021-08-23 09:00:00	1,509.14	426.00		1,224.24
2021-08-23 10:00:00	1,523.47	435.00		1,197.04
2021-08-23 11:00:00	1,535.76	431.00		1,115.42
2021-08-23 12:00:00	1,600.60	468.00		1,006.60
2021-08-23 13:00:00	1,614.25	392.00		1,088.21
2021-08-23 14:00:00	1,582.17	736.00		1,074.61
2021-08-23 15:00:00	1,490.71	371.00		1,006.60
2021-08-23 16:00:00	1,447.71	320.00		1,047.41
2021-08-23 17:00:00	1,408.80	228.00		1,115.42
2021-08-23 18:00:00	1,406.76	316.00		1,142.63
2021-08-23 19:00:00	1,342.60	496.00		1,115.42
2021-08-23 20:00:00	1,356.25	162.00		1,142.63
2021-08-23 21:00:00	1,342.60	166.00		1,142.63
2021-08-23 22:00:00	1,321.44	165.00		1,251.45
2021-08-23 23:00:00	1,412.90	200.00		1,237.84
2021-08-24 00:00:00	1,404.03	423.00		1,414.68
2021-08-24 01:00:00	1,409.49	110.00		1,305.86
2021-08-24 02:00:00	1,395.15	111.00		1,237.84
2021-08-24 03:00:00	1,406.07	117.00		1,414.68
2021-08-24 04:00:00	1,406.76	182.00		1,387.47
2021-08-24 05:00:00	1,414.26	416.00		1,387.47
2021-08-24 06:00:00	1,420.41	110.00		1,387.47
2021-08-24 07:00:00	1,453.85	125.00		1,333.06
2021-08-24 08:00:00	1,511.19	219.00		1,333.06
2021-08-24 09:00:00	1,568.52	409.00		1,237.84
2021-08-24 10:00:00	1,565.79	690.00		1,088.21
2021-08-24 11:00:00	1,568.52	476.00		1,115.42
2021-08-24 12:00:00	1,606.75	510.00		1,020.20
2021-08-24 13:00:00	1,621.76	574.00		1,047.41
2021-08-24 14:00:00	1,595.14	878.00		993.00
2021-08-24 15:00:00	1,531.67	403.00		1,061.01
2021-08-24 16:00:00	1,496.85	429.00		965.79
2021-08-24 17:00:00	1,460.68	356.00		1,006.60
2021-08-24 18:00:00	1,410.17	428.00		965.79
2021-08-24 19:00:00	1,340.55	494.00		1,115.42
2021-08-24 20:00:00	1,335.09	163.00		1,305.86
2021-08-24 21:00:00	1,330.31	106.00		1,387.47
2021-08-24 22:00:00	1,329.63	160.00		1,373.87
2021-08-24 23:00:00	1,429.28	231.00		1,346.67
2021-08-25 00:00:00	1,425.87	406.00		1,251.45
2021-08-25 01:00:00	1,416.99	144.00		1,387.47
2021-08-25 02:00:00	1,410.17	110.00		1,523.50
2021-08-25 03:00:00	1,434.06	110.00		1,441.88
2021-08-25 04:00:00	1,433.38	116.00		1,414.68
2021-08-25 05:00:00	1,428.60	579.00		1,441.88
2021-08-25 06:00:00	1,416.31	184.00		1,305.86
2021-08-25 07:00:00	1,449.08	224.00		1,523.50
2021-08-25 08:00:00	1,503.68	205.00		1,237.84
2021-08-25 09:00:00	1,596.51	380.00		1,305.86
2021-08-25 10:00:00	1,644.29	689.00		1,088.21
2021-08-25 11:00:00	1,697.53	577.00		979.39
2021-08-25 12:00:00	1,644.29	523.00		911.38
2021-08-25 13:00:00	1,652.48	616.00		952.19
2021-08-25 14:00:00	1,646.34	927.00		979.39
2021-08-25 15:00:00	1,571.25	633.00		924.98
2021-08-25 16:00:00	1,502.32	382.00		1,047.41
2021-08-25 17:00:00	1,470.23	269.00		1,169.83
2021-08-25 18:00:00	1,448.39	420.00		1,088.21
2021-08-25 19:00:00	1,401.98	413.00		1,047.41
2021-08-25 20:00:00	1,378.77	253.00		1,020.20
2021-08-25 21:00:00	1,377.41	198.00		1,088.21
2021-08-25 22:00:00	1,379.45	160.00		1,115.42
2021-08-25 23:00:00	1,451.81	320.00		1,115.42
2021-08-26 00:00:00	1,473.65	356.00		1,101.82
2021-08-26 01:00:00	1,463.41	134.00		1,088.21
2021-08-26 02:00:00	1,451.12	151.00		1,129.02
2021-08-26 03:00:00	1,464.09	135.00		1,224.24
2021-08-26 04:00:00	1,442.93	296.00		1,292.25
2021-08-26 05:00:00	1,447.03	360.00		1,292.25
2021-08-26 06:00:00	1,451.81	140.00		1,251.45
2021-08-26 07:00:00	1,487.30	142.00		1,129.02
2021-08-26 08:00:00	1,538.49	250.00		1,210.64
2021-08-26 09:00:00	1,595.14	468.00		1,333.06
2021-08-26 10:00:00	1,664.76	491.00		1,115.42
2021-08-26 11:00:00	1,664.76	458.00		1,088.21
2021-08-26 12:00:00	1,659.30	414.00		897.78
2021-08-26 13:00:00	1,647.02	448.00		1,047.41
2021-08-26 14:00:00	1,644.97	717.00		938.59
2021-08-26 15:00:00	1,574.67	427.00		1,061.01
2021-08-26 16:00:00	1,541.22	389.00		924.98
2021-08-26 17:00:00	1,474.33	384.00		1,020.20
2021-08-26 18:00:00	1,430.65	376.00		1,006.60
2021-08-26 19:00:00	1,394.47	573.00		993.00
2021-08-26 20:00:00	1,368.53	166.00		1,115.42
2021-08-26 21:00:00	1,354.88	150.00		1,101.82
2021-08-26 22:00:00	1,351.47	181.00		1,088.21
